,PassengerId,Survived,Age,SibSp,Parch,Fare,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3
846,847,0,-1.3776630207016896,8,2,0.751523754461651,1,0,0,0,1,0,1,0,0,1
847,848,0,0.3927219033240891,0,0,-0.4891674544258282,1,0,1,0,0,0,1,0,0,1
848,849,0,-0.12085564081622538,0,1,0.016014029498268696,1,0,0,0,1,0,1,0,1,0
849,850,1,1.0504507215461236,1,0,1.1450204511478064,0,1,1,0,0,1,0,1,0,0
850,851,0,-1.8816929350115894,4,2,-0.01869880977838891,1,0,0,0,1,0,1,0,0,1
851,852,0,3.2540825063915557,0,0,-0.4915983593444487,1,0,0,0,1,0,1,0,0,1
852,853,0,-1.514851832054222,1,1,-0.34126057402963506,1,0,1,0,0,1,0,0,0,1
853,854,1,-1.0012742879139074,0,1,0.14480369406094026,0,1,0,0,1,1,0,1,0,0
854,855,0,1.0530358886473505,1,0,-0.12484966611715337,1,0,0,0,1,1,0,0,1,0
855,856,1,-0.8545378467309603,0,1,-0.45990402783097867,1,0,0,0,1,1,0,0,0,1
856,857,1,1.1264041092388242,1,1,2.669618413871151,1,0,0,0,1,1,0,1,0,0
857,858,1,1.566613432787665,0,0,-0.11378180431879875,0,1,0,0,1,0,1,1,0,0
858,859,1,-0.4143285231821194,0,3,-0.26051549136436636,1,0,1,0,0,1,0,0,0,1
859,860,0,-0.4967718892162386,0,0,-0.502581702925434,1,0,1,0,0,0,1,0,0,1
860,861,0,0.8329312268729301,2,0,-0.36415092456714115,1,0,0,0,1,0,1,0,0,1
861,862,0,-0.6344331849565399,1,0,-0.4166387498919562,1,0,0,0,1,0,1,0,1,0
862,863,1,1.3465087710132446,0,0,-0.1262744017813779,0,1,0,0,1,1,0,1,0,0
863,864,0,-1.3776630207016896,8,2,0.751523754461651,1,0,0,0,1,1,0,0,0,1
864,865,0,-0.4143285231821194,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
865,866,1,0.9062994474644036,0,0,-0.38645367226008004,1,0,0,0,1,1,0,0,1,0
866,867,1,-0.19422386140769887,1,0,-0.3691817708391205,1,0,1,0,0,1,0,0,1,0
867,868,0,0.09924902095819511,0,0,0.36808875031945465,0,1,0,0,1,0,1,1,0,0
868,869,0,-0.26921431527748974,0,0,-0.4568855200677911,1,0,0,0,1,0,1,0,0,1
869,870,1,-1.8816929350115894,1,1,-0.42401799520369554,1,0,0,0,1,0,1,0,0,1
870,871,0,-0.2675920819991724,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
871,872,1,1.273140550421771,1,1,0.40951072618442386,0,1,0,0,1,1,0,1,0,0
872,873,0,0.2459854621411421,0,0,-0.5474407529634195,0,1,0,0,1,0,1,1,0,0
873,874,0,1.273140550421771,0,0,-0.4669472126117498,1,0,0,0,1,0,1,0,0,1
874,875,1,-0.12085564081622538,1,0,-0.16509643629298823,1,0,1,0,0,1,0,0,1,0
875,876,1,-1.0746425085053808,0,0,-0.5026662211428032,1,0,1,0,0,1,0,0,0,1
876,877,0,-0.7078014055480134,0,0,-0.4499268535043892,1,0,0,0,1,0,1,0,0,1
877,878,0,-0.7811696261394868,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
878,879,0,-0.12472903070018583,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
879,880,1,1.9334545357450326,0,1,1.0253688157535579,0,1,1,0,0,1,0,1,0,0
880,881,1,-0.34096030259064586,0,1,-0.12484966611715337,1,0,0,0,1,1,0,0,1,0
881,882,0,0.2459854621411421,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
882,883,0,-0.5610649643650664,0,0,-0.4364260744489054,1,0,0,0,1,1,0,0,0,1
883,884,0,-0.12085564081622538,0,0,-0.43676213497987365,1,0,0,0,1,0,1,0,1,0
884,885,0,-0.34096030259064586,0,0,-0.5061878135331888,1,0,0,0,1,0,1,0,0,1
885,886,0,0.686194785689983,0,5,-0.061964087717411374,1,0,0,1,0,1,0,0,0,1
886,887,0,-0.19422386140769887,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
887,888,1,-0.7811696261394868,0,0,-0.04435612576548362,0,1,0,0,1,1,0,1,0,0
888,889,0,-0.987044506973004,1,2,-0.17616429809134285,1,0,0,0,1,1,0,0,0,1
889,890,1,-0.2675920819991724,0,0,-0.04435612576548362,0,1,1,0,0,0,1,1,0,0
890,891,0,0.17261724154966862,0,0,-0.49210144397164657,1,0,0,1,0,0,1,0,0,1
